Date,Store ID,Product ID,Category,Region,Inventory Level,Units Sold,Units Ordered,Demand Forecast,Price,Discount,Weather Condition,Holiday/Promotion,Competitor Pricing,Seasonality,lag_demand_1,lag_demand_7,lag_demand_30,rolling_mean_7,rolling_mean_30,seasonal_index,expected_promo_uplift,price_elasticity,stock_cover_days,inventory_turnover,lead_time_demand
2023-09-26,S003,P0001,Electronics,East,276,214,124,223.01,99.47,20,Cloudy,1,98.26,Autumn,102.0,71.0,385.0,77.0,85.36666666666666,1.0096550398328077,0.0,-4.828975578189656,3.5797665369649807,0.7750814922129663,539.0
2023-09-27,S003,P0001,Toys,West,71,37,46,56.01,25.44,0,Snowy,1,29.15,Winter,214.0,69.0,79.0,72.42857142857143,83.96666666666667,1.0026814243408946,0.0,-4.828975578189656,0.9789245617490645,0.5203938115330521,507.0
2023-09-28,S003,P0001,Toys,West,337,166,62,182.37,20.73,20,Rainy,1,25.68,Winter,37.0,25.0,0.0,92.57142857142857,89.5,1.0026814243408946,0.0,-4.828975578189656,3.636503776784338,0.4924354790863245,648.0
2023-09-29,S003,P0001,Groceries,North,313,104,92,102.59,87.36,20,Cloudy,1,86.46,Winter,166.0,41.0,221.0,101.57142857142857,85.6,1.0026814243408946,0.0,-4.828975578189656,3.0785443304763245,0.33216224848291276,711.0
2023-09-30,S003,P0001,Electronics,South,246,150,121,146.69,91.12,10,Rainy,1,95.82,Autumn,104.0,78.0,183.0,111.85714285714286,84.5,1.0096550398328077,0.0,-4.828975578189656,2.197269363276764,0.609508329947176,783.0
2023-10-01,S003,P0001,Clothing,South,151,25,167,34.34,45.08,5,Cloudy,1,41.25,Winter,150.0,10.0,13.0,114.0,84.9,1.0026814243408946,0.0,-4.828975578189656,1.3234005258545136,0.1654533421575116,798.0
2023-10-02,S003,P0001,Furniture,East,294,182,90,174.17,29.8,5,Cloudy,0,25.93,Summer,25.0,102.0,36.0,125.42857142857143,89.76666666666667,0.9924041127832443,0.0,-4.828975578189656,2.3420962785933765,0.6188371302278136,878.0
2023-10-03,S003,P0001,Electronics,East,258,116,123,134.45,99.77,20,Rainy,1,97.36,Winter,182.0,214.0,82.0,111.42857142857143,90.9,1.0026814243408946,0.0,-4.828975578189656,2.3133085692327398,0.449438202247191,780.0
2023-10-04,S003,P0001,Electronics,North,247,217,86,221.96,11.24,20,Snowy,1,9.8,Summer,116.0,37.0,34.0,137.14285714285714,97.0,0.9924041127832443,0.0,-4.828975578189656,1.7997293640054128,0.878186968838527,960.0
2023-10-05,S003,P0001,Electronics,East,82,52,102,49.91,20.1,10,Cloudy,0,16.66,Summer,217.0,166.0,9.0,120.85714285714286,98.43333333333334,0.9924041127832443,0.0,-4.828975578189656,0.6779260659029173,0.6333739342265531,846.0
2023-10-06,S003,P0001,Electronics,North,268,172,160,168.83,69.45,20,Rainy,0,69.25,Summer,52.0,104.0,140.0,130.57142857142858,99.5,0.9924041127832443,0.0,-4.828975578189656,2.0509456652454356,0.6415516598284222,914.0000000000001
2023-10-07,S003,P0001,Groceries,North,367,47,199,65.7,29.03,0,Rainy,1,29.46,Summer,172.0,150.0,99.0,115.85714285714286,97.76666666666667,0.9924041127832443,0.0,-4.828975578189656,3.164962424541087,0.1280305093979842,811.0
2023-10-08,S003,P0001,Clothing,East,216,131,24,138.92,58.67,20,Rainy,0,62.81,Winter,47.0,25.0,0.0,131.0,102.13333333333334,1.0026814243408946,0.0,-4.828975578189656,1.6475972540045767,0.6062008329477094,917.0
2023-10-09,S003,P0001,Furniture,North,469,73,38,79.55,52.23,5,Rainy,0,47.91,Autumn,131.0,182.0,26.0,115.42857142857143,103.7,1.0096550398328077,0.0,-4.828975578189656,4.059601830097688,0.15561713920272863,808.0
2023-10-10,S003,P0001,Furniture,West,488,26,80,22.55,89.0,15,Sunny,1,90.84,Winter,73.0,116.0,231.0,102.57142857142857,96.86666666666666,1.0026814243408946,0.0,-4.828975578189656,4.753026297481564,0.05326777299733661,718.0
2023-10-11,S003,P0001,Groceries,South,192,67,154,84.86,17.89,0,Rainy,0,20.67,Autumn,26.0,217.0,141.0,81.14285714285714,94.4,1.0096550398328077,0.0,-4.828975578189656,2.3632846843678568,0.3487766788131182,568.0
2023-10-12,S003,P0001,Groceries,East,189,79,37,95.34,60.29,5,Rainy,1,57.47,Winter,67.0,52.0,4.0,85.0,96.9,1.0026814243408946,0.0,-4.828975578189656,2.220916568742656,0.4177683765203596,595.0
2023-10-13,S003,P0001,Clothing,South,434,382,40,389.22,92.06,0,Snowy,0,92.76,Spring,79.0,172.0,183.0,115.0,103.53333333333333,0.9953244926435111,0.0,-4.828975578189656,3.7706342311033887,0.8799815710665745,805.0
2023-10-14,S003,P0001,Groceries,North,221,2,125,-4.79,88.25,0,Cloudy,0,86.17,Summer,382.0,47.0,229.0,108.57142857142857,95.96666666666667,0.9924041127832443,0.0,-4.828975578189656,2.033653214144867,0.009045680687471733,760.0
2023-10-15,S003,P0001,Groceries,East,203,186,177,202.92,67.26,0,Sunny,0,68.25,Autumn,2.0,131.0,28.0,116.42857142857143,101.23333333333333,1.0096550398328077,0.0,-4.828975578189656,1.7420620326100282,0.9158050221565731,815.0
2023-10-16,S003,P0001,Furniture,West,313,222,61,239.21,81.91,20,Cloudy,1,83.96,Winter,186.0,73.0,84.0,137.71428571428572,105.83333333333333,1.0026814243408946,0.0,-4.828975578189656,2.2711723851974708,0.7090386458000638,964.0
2023-10-17,S003,P0001,Furniture,South,498,350,37,355.89,97.26,0,Sunny,1,94.49,Spring,222.0,26.0,86.0,184.0,114.63333333333334,0.9953244926435111,0.0,-4.828975578189656,2.7050516023900055,0.7026701465569163,1288.0
2023-10-18,S003,P0001,Clothing,East,144,129,130,121.54,72.88,10,Sunny,0,75.66,Spring,350.0,67.0,43.0,192.85714285714286,117.5,0.9953244926435111,0.0,-4.828975578189656,0.7462797068186866,0.8952116585704373,1350.0
2023-10-19,S003,P0001,Furniture,West,355,278,174,284.19,89.1,5,Cloudy,1,90.66,Spring,129.0,79.0,71.0,221.28571428571428,124.4,0.9953244926435111,0.0,-4.828975578189656,1.603536168290637,0.7828780625176006,1549.0
2023-10-20,S003,P0001,Clothing,West,423,282,68,288.75,11.13,10,Rainy,1,7.98,Autumn,278.0,382.0,69.0,207.0,131.5,1.0096550398328077,0.0,-4.828975578189656,2.042491549975857,0.6665090995036634,1449.0
2023-10-21,S003,P0001,Furniture,East,294,151,108,156.86,26.44,0,Rainy,0,21.98,Winter,282.0,2.0,25.0,228.28571428571428,135.7,1.0026814243408946,0.0,-4.828975578189656,1.2872959279414524,0.5134308058483509,1598.0
2023-10-22,S003,P0001,Groceries,West,382,198,155,206.31,73.53,20,Rainy,1,73.85,Summer,151.0,186.0,41.0,230.0,140.93333333333334,0.9924041127832443,0.0,-4.828975578189656,1.6601477618426772,0.5181889557707406,1610.0
2023-10-23,S003,P0001,Electronics,South,384,137,91,133.92,14.9,10,Sunny,1,16.2,Summer,198.0,222.0,78.0,217.85714285714286,142.9,0.9924041127832443,0.0,-4.828975578189656,1.7618142491970898,0.3566779484509242,1525.0
2023-10-24,S003,P0001,Electronics,North,444,53,109,69.94,62.57,15,Snowy,1,66.13,Autumn,137.0,350.0,10.0,175.42857142857142,144.33333333333334,1.0096550398328077,0.0,-4.828975578189656,2.529502726458859,0.11934249043008331,1228.0
2023-10-25,S003,P0001,Clothing,East,489,338,103,345.25,42.92,15,Rainy,0,47.83,Autumn,53.0,129.0,102.0,205.28571428571428,152.2,1.0096550398328077,0.0,-4.828975578189656,2.3808861375808585,0.6910652218360254,1437.0
2023-10-26,S003,P0001,Furniture,North,452,148,30,139.78,42.42,0,Snowy,1,40.89,Spring,338.0,278.0,214.0,186.71428571428572,150.0,0.9953244926435111,0.0,-4.828975578189656,2.4195151793224747,0.327361203273612,1307.0
2023-10-27,S003,P0001,Electronics,West,285,19,97,12.38,61.31,10,Rainy,0,57.77,Summer,148.0,282.0,37.0,149.14285714285714,149.4,0.9924041127832443,0.0,-4.828975578189656,1.9096391308509622,0.06664328305857593,1044.0
2023-10-28,S003,P0001,Groceries,South,111,2,192,-4.45,66.14,5,Rainy,1,64.02,Autumn,19.0,151.0,166.0,127.85714285714286,143.93333333333334,1.0096550398328077,0.0,-4.828975578189656,0.8674779502065424,0.018001800180018002,895.0
2023-10-29,S003,P0001,Groceries,East,360,34,108,30.28,24.17,10,Sunny,0,21.27,Summer,2.0,198.0,104.0,104.42857142857143,141.6,0.9924041127832443,0.0,-4.828975578189656,3.4440344403444034,0.09441821716189946,731.0
2023-10-30,S003,P0001,Electronics,West,354,183,181,188.18,47.25,0,Rainy,0,48.05,Spring,34.0,137.0,150.0,111.0,142.7,0.9953244926435111,0.0,-4.828975578189656,3.1863186318631866,0.5168031629483196,777.0
2023-10-31,S003,P0001,Electronics,North,227,157,184,152.08,46.81,15,Cloudy,0,42.99,Winter,183.0,53.0,25.0,125.85714285714286,147.1,1.0026814243408946,0.0,-4.828975578189656,1.8022002948848814,0.6913254073095553,881.0
2023-11-01,S003,P0001,Clothing,West,309,297,87,303.46,29.74,10,Sunny,1,33.09,Summer,157.0,338.0,182.0,120.0,150.93333333333334,0.9924041127832443,0.0,-4.828975578189656,2.5728559533721898,0.9608540925266903,840.0
2023-11-02,S003,P0001,Toys,East,178,85,79,87.14,43.39,5,Sunny,0,42.52,Winter,297.0,148.0,116.0,111.0,149.9,1.0026814243408946,0.0,-4.828975578189656,1.6021602160216022,0.4772599663110612,777.0
2023-11-03,S003,P0001,Groceries,East,344,290,148,286.42,26.34,10,Cloudy,0,24.54,Summer,85.0,19.0,217.0,149.71428571428572,152.33333333333334,0.9924041127832443,0.0,-4.828975578189656,2.296176218174883,0.8427782621331008,1048.0
2023-11-04,S003,P0001,Clothing,East,390,320,149,339.72,79.32,5,Rainy,0,75.01,Summer,290.0,2.0,52.0,195.14285714285714,161.26666666666668,0.9924041127832443,0.0,-4.828975578189656,1.9975122557986391,0.8203024865419123,1366.0
2023-11-05,S003,P0001,Toys,West,74,40,195,44.62,14.85,15,Rainy,1,12.18,Winter,320.0,34.0,172.0,196.0,156.86666666666667,1.0026814243408946,0.0,-4.828975578189656,0.37735849056603776,0.5398110661268556,1372.0
2023-11-06,S003,P0001,Groceries,East,162,63,56,76.32,87.7,20,Rainy,0,84.95,Spring,40.0,183.0,47.0,178.85714285714286,157.4,0.9953244926435111,0.0,-4.828975578189656,0.9052446715095394,0.38864898210980875,1252.0
2023-11-07,S003,P0001,Toys,South,474,379,26,396.6,32.08,0,Sunny,1,34.2,Summer,63.0,157.0,131.0,210.57142857142858,165.66666666666666,0.9924041127832443,0.0,-4.828975578189656,2.249949142198413,0.7994094072980383,1474.0
2023-11-08,S003,P0001,Furniture,East,138,35,111,43.09,57.89,10,Cloudy,0,59.69,Summer,379.0,297.0,73.0,173.14285714285714,164.4,0.9924041127832443,0.0,-4.828975578189656,0.7965696379978561,0.25343953656770457,1212.0
2023-11-09,S003,P0001,Toys,West,142,38,194,31.25,90.75,5,Cloudy,1,88.65,Winter,35.0,85.0,26.0,166.42857142857142,164.8,1.0026814243408946,0.0,-4.828975578189656,0.8527065282662779,0.2674173117522871,1165.0
2023-11-10,S003,P0001,Groceries,South,240,43,131,43.24,90.13,0,Snowy,1,89.92,Winter,38.0,290.0,67.0,131.14285714285714,164.0,1.0026814243408946,0.0,-4.828975578189656,1.828670948078807,0.1790920449812578,918.0
2023-11-11,S003,P0001,Furniture,East,233,219,37,234.45,82.95,10,Rainy,0,81.64,Autumn,43.0,320.0,79.0,116.71428571428571,168.66666666666666,1.0096550398328077,0.0,-4.828975578189656,1.994619053442583,0.9395109395109396,817.0
2023-11-12,S003,P0001,Furniture,South,271,110,54,108.12,32.53,20,Snowy,1,28.05,Autumn,219.0,40.0,382.0,126.71428571428571,159.6,1.0096550398328077,0.0,-4.828975578189656,2.1369832150501296,0.4057543341940243,887.0
2023-11-13,S003,P0001,Electronics,North,246,103,188,107.61,33.84,0,Snowy,1,31.53,Winter,110.0,63.0,2.0,132.42857142857142,162.96666666666667,1.0026814243408946,0.0,-4.828975578189656,1.8562035140670479,0.41852905323039413,926.9999999999999
2023-11-14,S003,P0001,Furniture,East,87,71,108,65.43,39.68,5,Cloudy,1,34.8,Summer,103.0,379.0,186.0,88.42857142857143,159.13333333333333,0.9924041127832443,0.0,-4.828975578189656,0.9827335807648863,0.8151549942594719,619.0
2023-11-15,S003,P0001,Electronics,South,359,228,32,240.69,27.44,20,Snowy,1,32.41,Spring,71.0,35.0,222.0,116.0,159.33333333333334,0.9953244926435111,0.0,-4.828975578189656,3.092161929371232,0.6349206349206349,812.0
2023-11-16,S003,P0001,Furniture,North,467,172,50,175.66,71.54,0,Snowy,0,75.04,Summer,228.0,38.0,350.0,135.14285714285714,153.4,0.9924041127832443,0.0,-4.828975578189656,3.4530474279074683,0.36822950117747805,946.0
2023-11-17,S003,P0001,Clothing,West,363,220,89,237.01,33.51,10,Snowy,1,33.97,Autumn,172.0,43.0,129.0,160.42857142857142,156.43333333333334,1.0096550398328077,0.0,-4.828975578189656,2.2612797009878083,0.6058936931974662,1123.0
2023-11-18,S003,P0001,Electronics,East,77,40,83,48.59,16.09,10,Cloudy,0,18.13,Summer,220.0,219.0,278.0,134.85714285714286,148.5,0.9924041127832443,0.0,-4.828975578189656,0.5705514978299989,0.5188067444876784,944.0
2023-11-19,S003,P0001,Electronics,East,81,15,182,25.15,92.49,20,Snowy,0,94.4,Spring,40.0,110.0,282.0,121.28571428571429,139.6,0.9953244926435111,0.0,-4.828975578189656,0.6672943391785336,0.18495684340320592,849.0
2023-11-20,S003,P0001,Furniture,North,189,92,125,82.61,10.54,0,Snowy,1,14.19,Winter,15.0,103.0,151.0,119.71428571428571,137.63333333333333,1.0026814243408946,0.0,-4.828975578189656,1.5774412781685945,0.4865150713907985,838.0
2023-11-21,S003,P0001,Groceries,North,259,220,176,219.66,99.81,10,Rainy,1,100.46,Autumn,92.0,71.0,198.0,141.0,138.36666666666667,1.0096550398328077,0.0,-4.828975578189656,1.8355776045357903,0.8490930142802007,987.0
2023-11-22,S003,P0001,Electronics,North,109,4,71,21.17,63.4,5,Sunny,1,62.41,Winter,220.0,228.0,137.0,109.0,133.93333333333334,1.0026814243408946,0.0,-4.828975578189656,0.9990834097158571,0.03666361136571952,763.0
2023-11-23,S003,P0001,Electronics,West,472,256,115,265.62,63.13,15,Sunny,1,66.26,Summer,4.0,172.0,53.0,121.0,140.7,0.9924041127832443,0.0,-4.828975578189656,3.897605284888522,0.5422579961872485,847.0
2023-11-24,S003,P0001,Electronics,East,170,16,154,21.33,87.95,0,Cloudy,1,86.03,Spring,256.0,220.0,338.0,91.85714285714286,129.96666666666667,0.9953244926435111,0.0,-4.828975578189656,1.848687276681684,0.09406231628453851,643.0
2023-11-25,S003,P0001,Groceries,South,165,119,167,114.18,18.74,20,Sunny,0,16.09,Autumn,16.0,40.0,148.0,103.14285714285714,129.0,1.0096550398328077,0.0,-4.828975578189656,1.5981735159817354,0.7207752877044216,722.0
2023-11-26,S003,P0001,Furniture,East,91,4,30,2.89,18.72,0,Snowy,1,21.39,Summer,119.0,15.0,19.0,101.57142857142857,128.5,0.9924041127832443,0.0,-4.828975578189656,0.8950400449627652,0.043907793633369926,711.0
2023-11-27,S003,P0001,Furniture,West,480,182,21,187.57,57.1,15,Snowy,0,58.05,Summer,4.0,92.0,2.0,114.42857142857143,134.5,0.9924041127832443,0.0,-4.828975578189656,4.191093925408507,0.3790876900645699,801.0
2023-11-28,S003,P0001,Electronics,South,466,165,29,174.48,56.43,15,Cloudy,1,53.98,Winter,182.0,220.0,34.0,106.57142857142857,138.86666666666667,1.0026814243408946,0.0,-4.828975578189656,4.3685549752243205,0.35400128727740826,746.0
2023-11-29,S003,P0001,Groceries,East,335,150,180,161.32,11.86,0,Cloudy,0,16.58,Autumn,165.0,4.0,183.0,127.42857142857143,137.76666666666668,1.0096550398328077,0.0,-4.828975578189656,2.6268623277696874,0.4476275738585497,892.0
2023-11-30,S003,P0001,Electronics,South,57,9,124,14.7,55.21,5,Rainy,1,59.13,Winter,150.0,256.0,157.0,92.14285714285714,132.83333333333334,1.0026814243408946,0.0,-4.828975578189656,0.6179340250890507,0.15761821366024517,645.0
2023-12-01,S003,P0001,Furniture,West,135,8,182,-1.44,69.53,15,Snowy,1,74.01,Autumn,9.0,16.0,297.0,91.0,123.2,1.0096550398328077,0.0,-4.828975578189656,1.481888035126235,0.059215396002960774,637.0
2023-12-02,S003,P0001,Toys,North,369,73,158,83.27,15.83,10,Sunny,0,11.0,Summer,8.0,119.0,85.0,84.42857142857143,122.8,0.9924041127832443,0.0,-4.828975578189656,4.365387865472368,0.197778379842861,591.0
2023-12-03,S003,P0001,Clothing,North,468,250,136,261.87,30.18,5,Sunny,0,30.02,Winter,73.0,4.0,290.0,119.57142857142857,121.46666666666667,1.0026814243408946,0.0,-4.828975578189656,3.910707890652979,0.5340739158299508,837.0
2023-12-04,S003,P0001,Electronics,East,297,50,37,55.04,42.64,5,Rainy,0,38.02,Winter,250.0,182.0,320.0,100.71428571428571,112.46666666666667,1.0026814243408946,0.0,-4.828975578189656,2.9460110528553214,0.16829350387075057,705.0
2023-12-05,S003,P0001,Electronics,East,123,12,142,8.6,45.03,20,Rainy,1,49.87,Summer,50.0,165.0,40.0,78.85714285714286,111.53333333333333,0.9924041127832443,0.0,-4.828975578189656,1.5578071286412158,0.0974817221770918,552.0
2023-12-06,S003,P0001,Clothing,North,226,17,196,27.56,40.21,5,Snowy,0,40.89,Spring,12.0,150.0,63.0,59.857142857142854,110.0,0.9953244926435111,0.0,-4.828975578189656,3.7693590659995238,0.07518796992481203,419.0
2023-12-07,S003,P0001,Furniture,West,383,202,69,195.63,90.3,5,Sunny,0,88.14,Autumn,17.0,9.0,379.0,87.42857142857143,104.1,1.0096550398328077,0.0,-4.828975578189656,4.375714052554268,0.5272774732445836,612.0
2023-12-08,S003,P0001,Furniture,East,355,149,186,151.54,57.26,0,Sunny,1,61.82,Spring,202.0,8.0,35.0,107.57142857142857,107.9,0.9953244926435111,0.0,-4.828975578189656,3.2970677988589627,0.4196001126443255,753.0
2023-12-09,S003,P0001,Electronics,North,362,32,21,48.01,98.23,15,Cloudy,1,94.87,Summer,149.0,73.0,38.0,101.71428571428571,107.7,0.9924041127832443,0.0,-4.828975578189656,3.5554931948926622,0.08837337752002208,712.0
2023-12-10,S003,P0001,Furniture,North,247,236,74,245.38,28.68,15,Snowy,1,27.37,Winter,32.0,250.0,43.0,99.71428571428571,114.13333333333334,1.0026814243408946,0.0,-4.828975578189656,2.4745956776871334,0.9550789154188588,698.0
2023-12-11,S003,P0001,Electronics,North,145,77,150,92.51,41.1,15,Snowy,1,40.97,Summer,236.0,50.0,219.0,103.57142857142857,109.4,0.9924041127832443,0.0,-4.828975578189656,1.3986495797161362,0.5306685044796692,725.0
2023-12-12,S003,P0001,Clothing,West,389,38,77,43.7,65.78,20,Snowy,1,62.54,Autumn,77.0,12.0,110.0,107.28571428571429,107.0,1.0096550398328077,0.0,-4.828975578189656,3.622455766928296,0.09766126959650474,751.0
2023-12-13,S003,P0001,Furniture,South,394,184,22,181.01,75.52,10,Sunny,0,78.09,Summer,38.0,17.0,103.0,131.14285714285714,109.7,0.9924041127832443,0.0,-4.828975578189656,3.0020681397627085,0.4668865770109109,918.0
2023-12-14,S003,P0001,Furniture,North,229,105,44,119.31,37.09,10,Sunny,0,41.41,Winter,184.0,202.0,71.0,117.28571428571429,110.83333333333333,1.0026814243408946,0.0,-4.828975578189656,1.9508336375806254,0.4583151462243562,821.0
2023-12-15,S003,P0001,Electronics,East,254,100,114,100.96,39.48,0,Cloudy,0,39.73,Summer,105.0,149.0,228.0,110.28571428571429,106.56666666666666,0.9924041127832443,0.0,-4.828975578189656,2.301022389025495,0.39354584809130266,772.0
2023-12-16,S003,P0001,Electronics,South,68,16,95,32.15,23.97,5,Cloudy,1,23.49,Autumn,100.0,32.0,172.0,108.0,101.36666666666666,1.0096550398328077,0.0,-4.828975578189656,0.6290471785383904,0.23494860499265788,756.0
2023-12-17,S003,P0001,Furniture,North,242,97,87,98.55,92.39,5,Snowy,1,95.54,Autumn,16.0,236.0,220.0,88.14285714285714,97.26666666666667,1.0096550398328077,0.0,-4.828975578189656,2.7424316011008583,0.4006608839322594,617.0
2023-12-18,S003,P0001,Clothing,East,192,1,77,-8.93,64.06,5,Cloudy,0,64.38,Autumn,97.0,77.0,40.0,77.28571428571429,95.96666666666667,1.0096550398328077,0.0,-4.828975578189656,2.4810780875023077,0.0052056220718375845,541.0
2023-12-19,S003,P0001,Clothing,North,301,275,164,268.15,17.98,10,Cloudy,0,21.16,Winter,1.0,38.0,15.0,111.14285714285714,104.63333333333334,1.0026814243408946,0.0,-4.828975578189656,2.7057917041222552,0.913317834606443,778.0
2023-12-20,S003,P0001,Toys,North,403,65,184,69.28,44.19,15,Sunny,0,45.95,Summer,275.0,184.0,92.0,94.14285714285714,103.73333333333333,0.9924041127832443,0.0,-4.828975578189656,4.276186145217523,0.16125031009675017,659.0
2023-12-21,S003,P0001,Clothing,West,372,52,81,55.04,31.17,20,Sunny,0,30.49,Winter,65.0,105.0,220.0,86.57142857142857,98.13333333333334,1.0026814243408946,0.0,-4.828975578189656,4.292071864183287,0.13974737973662993,606.0
2023-12-22,S003,P0001,Groceries,East,275,266,119,258.74,28.09,0,Cloudy,0,24.86,Autumn,52.0,100.0,4.0,110.28571428571429,106.86666666666666,1.0096550398328077,0.0,-4.828975578189656,2.491264397566973,0.9669211195928752,772.0
2023-12-23,S003,P0001,Electronics,South,170,60,144,76.31,22.96,5,Cloudy,1,22.07,Winter,266.0,16.0,256.0,116.57142857142857,100.33333333333333,1.0026814243408946,0.0,-4.828975578189656,1.4570833843516593,0.35273368606701944,816.0
2023-12-24,S003,P0001,Clothing,East,434,183,143,173.21,98.61,20,Cloudy,1,99.46,Spring,60.0,97.0,16.0,128.85714285714286,105.9,0.9953244926435111,0.0,-4.828975578189656,3.3654591780214913,0.4215618521078092,902.0
2023-12-25,S003,P0001,Groceries,North,144,30,156,21.56,37.3,20,Snowy,1,34.01,Summer,183.0,1.0,119.0,133.0,102.93333333333334,0.9924041127832443,0.0,-4.828975578189656,1.081893313298272,0.20818875780707843,931.0
2023-12-26,S003,P0001,Furniture,East,361,64,50,67.31,35.1,20,Rainy,1,36.38,Spring,30.0,275.0,4.0,102.85714285714286,104.93333333333334,0.9953244926435111,0.0,-4.828975578189656,3.506313306507562,0.1772362226530047,720.0
2023-12-27,S003,P0001,Groceries,East,404,31,181,34.62,13.78,20,Rainy,0,9.9,Winter,64.0,65.0,182.0,98.0,99.9,1.0026814243408946,0.0,-4.828975578189656,4.118246687054027,0.0767136847315021,686.0
2023-12-28,S003,P0001,Toys,South,467,287,161,283.77,20.13,10,Sunny,1,18.42,Autumn,31.0,52.0,165.0,131.57142857142858,103.96666666666667,1.0096550398328077,0.0,-4.828975578189656,3.546707171530867,0.6144294583600942,921.0000000000001
2023-12-29,S003,P0001,Clothing,East,249,108,72,107.48,76.27,20,Sunny,1,76.05,Winter,287.0,266.0,150.0,109.0,102.56666666666666,1.0026814243408946,0.0,-4.828975578189656,2.2823098075160404,0.4335608189482136,763.0
2023-12-30,S003,P0001,Toys,North,400,31,53,31.97,52.0,5,Sunny,1,51.32,Autumn,108.0,60.0,9.0,104.85714285714286,103.3,1.0096550398328077,0.0,-4.828975578189656,3.81107935211651,0.07748062984253937,734.0
